"Order_ID","Customer_ID","employee_id","order_type","Customer_Country","Customer_Gender","Customer_Name","Customer_Type","order_date","delivery_date","customer_birthdate","costprice_per_unit","total_retail_price","product_quantity","product_id","product_name","product_group","product_category","product_line","supplier_country","supplier_id","supplier_name","age","age_group","customer_activity","customer_type_group","profit"
"  1240886449","          52","121030","Retail","US","M","Yan Kozlowski","Orion  Club members medium activity","       23356","       23356","        9592","        8.25","        19.8","           1","210200200023","Sunfit Stockton Swim","Bathing Suits, Kids","Children Sports","Children","US","        6153","Nautlius SportsWear","          40","31-45 years old","Medium Activity","Orion Club","       11.55"
"  1240903120","          52","121044","Retail","US","M","Yan Kozlowski","Orion  Club members medium activity","       23358","       23358","        9592","       15.65","        62.2","           2","220100100592","Woman's Short Tights","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          40","31-45 years old","Medium Activity","Orion Club","        30.9"
"  1240961599","          16","99999999","Catalog","DE","M","Ulrich Heyde","Internet/Catalog Customers","       23366","       23367","       -1446","      125.25","      1103.6","           4","230100200025","Feelgood 55-75 Litre","Backpacks","Outdoors","Outdoors","AU","       10692","Toto Outdoor Gear","          70","61-75 years old","Not Available","Internet/Catalog Customers","       602.6"
"  1241054779","          24","99999999","Internet","US","F","Robyn Klem","Internet/Catalog Customers","       23377","       23380","        5997","       42.45","       195.6","           2","240800200021","Cayenne Red","Winter Sports","Winter Sports","Sports","CA","       16814","CrystalClear Optics","          50","46-60 years old","Not Available","Internet/Catalog Customers","       110.7"
"  1241063739","          89","121135","Retail","US","F","Wynella Lewis","Orion  Club members high activity","       23378","       23379","       -3017","       12.15","       160.8","           6","240800200035","Shine Black PRO","Winter Sports","Winter Sports","Sports","CA","       16814","CrystalClear Optics","          74","61-75 years old","High Activity","Orion Club","        87.9"
"  1241066216","         171","120134","Retail","AU","M","Robert Bowerman","Orion  Club members high activity","       23379","       23379","       11375","       77.85","       306.2","           2","240200100225","Rubby Men's Golf Sho","Golf","Golf","Sports","ES","        4168","Rubby Zapatos S.A.","          35","31-45 years old","High Activity","Orion Club","       150.5"
"  1241086052","          53","99999999","Internet","AU","F","Dericka Pockran","Orion  Club members high activity","       23381","       23384","        4188","         5.7","        37.8","           3","210200500002","Children's Mitten","Lucky Guy, Kids","Children Sports","Children","US","         772","AllSeasons Outdoor C","          55","46-60 years old","High Activity","Orion Club","        20.7"
"  1241147641","          53","120131","Retail","AU","F","Dericka Pockran","Orion  Club members high activity","       23388","       23388","        4188","        72.6","       362.6","           2","240200200091","Wind Proof Windstopp","Golf Clothes","Golf","Sports","US","       10225","HighPoint Trading","          55","46-60 years old","High Activity","Orion Club","       217.4"
"  1241235281","         171","120136","Retail","AU","M","Robert Bowerman","Orion  Club members high activity","       23398","       23405","       11375","       36.25","        72.6","           1","240300100001","Abdomen Shaper","Fitness","Indoor Sports","Sports","NL","       16542","TrimSport B.V.","          35","31-45 years old","High Activity","Orion Club","       36.35"
"  1241244297","         111","120164","Retail","AU","F","Karolina Dokter","Orion  Club members medium activity","       23399","       23399","       11684","        51.7","       258.2","           2","240500100041","Triffy Jacket","Jogging","Running - Jogging","Sports","NL","       13314","Triffy B.V.","          34","31-45 years old","Medium Activity","Orion Club","       154.8"
"  1241263172","        3959","99999999","Internet","ZA","F","Rita Lotz","Orion Club Gold members high activity","       23400","       23401","        7725","       51.15","       102.4","           1","240100400004","Children's Roller Sk","Skates","Assorted Sports Arti","Sports","PT","        1684","Magnifico Sports","          45","31-45 years old","High Activity","Orion Club Gold","       51.25"
"  1241286432","          27","99999999","Internet","US","F","Cynthia Mccluney","Internet/Catalog Customers","       23403","       23408","        9601","        34.9","       174.4","           2","240800200009","Amber Cc","Winter Sports","Winter Sports","Sports","CA","       16814","CrystalClear Optics","          40","31-45 years old","Not Available","Internet/Catalog Customers","       104.6"
"  1241298131","        2806","99999999","Catalog","ZA","F","Raedene Van Den Berg","Orion  Club members medium activity","       23404","       23414","       16695","       29.65","        37.4","           1","240100400058","Pro-roll Hot Rod Rol","Skates","Assorted Sports Arti","Sports","PT","        1684","Magnifico Sports","          20","15-30 years old","Medium Activity","Orion Club","        7.75"
"  1241359997","          12","121043","Retail","US","M","David Black","Orion  Club members medium activity","       23411","       23411","        9598","        58.9","       117.6","           1","220100100105","Big Guy Men's Clima","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          40","31-45 years old","Medium Activity","Orion Club","        58.7"
"  1241371145","         171","120124","Retail","AU","M","Robert Bowerman","Orion  Club members high activity","       23413","       23413","       11375","      165.95","       656.6","           2","240100400046","Perfect Fit Men's St","Skates","Assorted Sports Arti","Sports","US","       13198","Twain Inc","          35","31-45 years old","High Activity","Orion Club","       324.7"
"  1241390440","          41","120131","Retail","AU","M","Wendell Summersby","Orion  Club members medium activity","       23415","       23415","        8006","        9.15","        36.2","           2","240200100046","Bretagne Soft-Tech M","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          44","31-45 years old","Medium Activity","Orion Club","        17.9"
"  1241461856","          18","121042","Retail","US","M","Tonie Asmussen","Orion Club members low activity","       23422","       23423","        4050","        14.8","        29.4","           1","220100100523","Woman's Dri-Fit Scoo","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          55","46-60 years old","Low Activity","Orion Club","        14.6"
"  1241561055","         171","120127","Retail","AU","M","Robert Bowerman","Orion  Club members high activity","       23434","       23434","       11375","        17.5","         192","           5","220101400088","Casual Genuine Polo-","Tracker Clothes","Clothes","Clothes & Shoes","US","        2963","3Top Sports","          35","31-45 years old","High Activity","Orion Club","       104.5"
"  1241623505","          24","99999999","Internet","US","F","Robyn Klem","Internet/Catalog Customers","       23441","       23444","        5997","       21.95","        46.9","           1","240700400017","Fga Home Shorts","Soccer","Team Sports","Sports","US","       14593","Fga Sports Inc","          50","46-60 years old","Not Available","Internet/Catalog Customers","       24.95"
"  1241645664","       70100","99999999","Catalog","CA","F","Wilma Yeargan","Orion  Club members medium activity","       23444","       23448","       15149","          14","       150.1","           1","240200200020","Big Boss Houston Pan","Golf Clothes","Golf","Sports","US","        7511","Mike Schaeffer Inc","          25","15-30 years old","Medium Activity","Orion Club","       136.1"
"  1241652707","          27","99999999","Internet","US","F","Cynthia Mccluney","Internet/Catalog Customers","       23444","       23449","        9601","       21.95","       140.7","           3","240700400017","Fga Home Shorts","Soccer","Team Sports","Sports","US","       14593","Fga Sports Inc","          40","31-45 years old","Not Available","Internet/Catalog Customers","       74.85"
"  1241686210","          10","121040","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23448","       23454","       15266","        16.4","        32.6","           1","220100100235","Big Guy Men's Runnin","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          24","15-30 years old","High Activity","Orion Club","        16.2"
"  1241715610","          92","121106","Retail","US","M","Lendon Celii","Orion Club members low activity","       23451","       23451","         622","         8.6","        16.9","           1","240700200019","Helmet M","Baseball","Team Sports","Sports","US","       15218","Miller Trading Inc","          64","61-75 years old","Low Activity","Orion Club","         8.3"
"  1241731828","          31","121025","Retail","US","F","Cynthia Mart\u00ednez","Orion Club Gold members medium activity","       23453","       23453","        6063","        10.4","        22.7","           1","240100100410","Prosoccer  Club Foot","Assorted Sports arti","Assorted Sports Arti","Sports","US","        5810","Teamsports Inc","          49","46-60 years old","Medium Activity","Orion Club Gold","        12.3"
"  1241789227","       17023","99999999","Internet","CA","F","Susan Krasowski","Orion Club Gold members high activity","       23460","       23465","        6034","       60.65","         121","           1","240200100211","Proplay Women's Tour","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          50","46-60 years old","High Activity","Orion Club Gold","       60.35"
"  1241895594","          56","121051","Retail","US","M","Roy Siferd","Orion  Club members medium activity","       23471","       23475","       -3256","        4.45","        24.4","           2","240200100034","Bb Softspikes - Xp 2","Golf","Golf","Sports","GB","       15938","TeeTime Ltd","          75","61-75 years old","Medium Activity","Orion Club","        15.5"
"  1241909303","       46966","99999999","Internet","CA","F","Lauren Krasowski","Orion  Club members high activity","       23473","       23474","       16002","       10.75","       107.3","           1","240200200081","Top (1/100)","Golf Clothes","Golf","Sports","US","        7511","Mike Schaeffer Inc","          22","15-30 years old","High Activity","Orion Club","       96.55"
"  1241930625","          27","99999999","Internet","US","F","Cynthia Mccluney","Internet/Catalog Customers","       23475","       23480","        9601","       28.25","        58.7","           1","220200100012","Atmosphere Shatter M","Eclipse Shoes","Shoes","Clothes & Shoes","US","        1303","Eclipse Inc","          40","31-45 years old","Not Available","Internet/Catalog Customers","       30.45"
"  1241977403","         171","120152","Retail","AU","M","Robert Bowerman","Orion  Club members high activity","       23481","       23481","       11375","         7.7","        19.1","           1","240400300035","Smasher Shorts","Tennis","Racket Sports","Sports","GB","        1280","British Sports Ltd","          35","31-45 years old","High Activity","Orion Club","        11.4"
"  1242012259","          10","121040","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23484","       23484","       15266","        48.7","       231.6","           2","220100300037","Mayday Resque Fleece","Knitwear","Clothes","Clothes & Shoes","US","        4646","Mayday Inc","          24","15-30 years old","High Activity","Orion Club","       134.2"
"  1242012269","          45","121040","Retail","US","F","Dianne Patchin","Orion Club Gold members low activity","       23484","       23484","       13275","        16.7","       142.4","           4","220100300019","Instyle Pullover Mid","Knitwear","Clothes","Clothes & Shoes","US","         772","AllSeasons Outdoor C","          30","15-30 years old","Low Activity","Orion Club Gold","        75.6"
"  1242035131","         183","120132","Retail","AU","M","Duncan Robertshawe","Orion Club members low activity","       23487","       23487","         449","       58.85","       147.1","           1","240200200061","Eagle Windstopper Sw","Golf Clothes","Golf","Sports","US","       10225","HighPoint Trading","          65","61-75 years old","Low Activity","Orion Club","       88.25"
"  1242076538","          31","99999999","Internet","US","F","Cynthia Mart\u00ednez","Orion Club Gold members medium activity","       23491","       23495","        6063","        33.9","        57.3","           1","220200200022","Pro Fit Gel Ds Train","Shoes","Shoes","Clothes & Shoes","US","        1747","Pro Sportswear Inc","          49","46-60 years old","Medium Activity","Orion Club Gold","        23.4"
"  1242130888","          92","121086","Retail","US","M","Lendon Celii","Orion Club members low activity","       23497","       23497","         622","       23.75","       160.5","           3","240500100017","A-team Sweat Round N","Jogging","Running - Jogging","Sports","US","        3298","A Team Sports","          64","61-75 years old","Low Activity","Orion Club","       89.25"
"  1242140006","           5","99999999","Internet","US","F","Sandrina Stephano","Orion Club Gold members medium activity","       23498","       23503","       13339","        13.9","        31.4","           1","240100100159","A-team Smoothsport B","Assorted Sports arti","Assorted Sports Arti","Sports","US","        3298","A Team Sports","          30","15-30 years old","Medium Activity","Orion Club Gold","        17.5"
"  1242140009","          90","99999999","Catalog","US","F","Kyndal Hooks","Orion Club Gold members high activity","       23498","       23500","        7883","        8.05","        16.4","           1","240100100434","Shoeshine Black","Assorted Sports arti","Assorted Sports Arti","Sports","CA","       16814","CrystalClear Optics","          44","31-45 years old","High Activity","Orion Club Gold","        8.35"
"  1242149082","          90","121032","Retail","US","F","Kyndal Hooks","Orion Club Gold members high activity","       23499","       23499","        7883","         7.7","        14.3","           1","210200300006","Fleece Cuff Pant Kid","Eclipse, Kid's Cloth","Children Sports","Children","US","        1303","Eclipse Inc","          44","31-45 years old","High Activity","Orion Club Gold","         6.6"
"  1242159212","           5","99999999","Internet","US","F","Sandrina Stephano","Orion Club Gold members medium activity","       23500","       23505","       13339","      101.65","       446.6","           2","230100200029","Jaguar 50-75 Liter B","Backpacks","Outdoors","Outdoors","AU","       10692","Toto Outdoor Gear","          30","15-30 years old","Medium Activity","Orion Club Gold","       243.3"
"  1242161468","        2550","99999999","Internet","ZA","F","Sanelisiwe Collier","Orion Club Gold members low activity","       23500","       23505","       16624","         1.3","         9.6","           3","240100100232","Dartsharpener Key ri","Assorted Sports arti","Assorted Sports Arti","Sports","GB","        4514","Royal Darts Ltd","          21","15-30 years old","Low Activity","Orion Club Gold","         5.7"
"  1242162201","       46966","99999999","Internet","CA","F","Lauren Krasowski","Orion  Club members high activity","       23501","       23502","       16002","       44.95","       174.4","           2","240200100053","Bretagne Stabilities","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          22","15-30 years old","High Activity","Orion Club","        84.5"
"  1242173926","        1033","99999999","Internet","TR","M","Selim Okay","Orion Club members low activity","       23502","       23506","       13436","        59.4","       355.8","           3","230100600026","Expedition 20,Large,","Sleepingbags","Outdoors","Outdoors","DK","         755","Top Sports","          29","15-30 years old","Low Activity","Orion Club","       177.6"
"  1242185055","          41","120136","Retail","AU","M","Wendell Summersby","Orion  Club members medium activity","       23504","       23504","        8006","         8.9","        19.9","           1","240300100049","Wrist Weight  2.25 K","Fitness","Indoor Sports","Sports","NL","       16542","TrimSport B.V.","          44","31-45 years old","Medium Activity","Orion Club","          11"
"  1242214574","       70079","99999999","Internet","CA","F","Lera Knott","Orion  Club members medium activity","       23507","       23510","       15897","        6.65","        29.4","           2","240200100230","Score Counter Scoreb","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          23","15-30 years old","Medium Activity","Orion Club","        16.1"
"  1242229985","         171","120127","Retail","AU","M","Robert Bowerman","Orion  Club members high activity","       23509","       23509","       11375","       47.45","       189.4","           2","220100100189","Big Guy Men's Micro","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          35","31-45 years old","High Activity","Orion Club","        94.5"
"  1242259863","       70187","99999999","Catalog","CA","F","Soberina Berent","Orion  Club members medium activity","       23512","       23517","       15975","      196.15","       706.2","           2","240200100157","Normal Standard","Golf","Golf","Sports","GB","       15938","TeeTime Ltd","          22","15-30 years old","Medium Activity","Orion Club","       313.9"
"  1242265757","          10","121105","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23512","       23512","       15266","       13.75","        79.8","           3","240700100004","Armour XL","American Football","Team Sports","Sports","US","        3298","A Team Sports","          24","15-30 years old","High Activity","Orion Club","       38.55"
"  1242458099","          10","121071","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23533","       23533","       15266","         4.9","        12.2","           1","230100400007","Breaker Commandos Ca","Knitted Accessories","Outdoors","Outdoors","DK","        4793","Norsok A/S","          24","15-30 years old","High Activity","Orion Club","         7.3"
"  1242467585","          34","99999999","Internet","US","M","Alvan Goheen","Orion Club members low activity","       23534","       23540","       14993","        86.1","         403","           2","240100100690","Shirt Termir","Assorted Sports arti","Assorted Sports Arti","Sports","ES","        4742","L\u00fcna sastreria","          25","15-30 years old","Low Activity","Orion Club","       230.8"
"  1242477751","          31","99999999","Internet","US","F","Cynthia Mart\u00ednez","Orion Club Gold members medium activity","       23535","       23539","        6063","        27.4","       120.4","           2","220200200036","Soft Astro Men's Run","Shoes","Shoes","Clothes & Shoes","US","        1747","Pro Sportswear Inc","          49","46-60 years old","Medium Activity","Orion Club Gold","        65.6"
"  1242493791","           5","121056","Retail","US","F","Sandrina Stephano","Orion Club Gold members medium activity","       23537","       23537","       13339","        30.5","       126.8","           2","220200100009","Atmosphere Imara Wom","Eclipse Shoes","Shoes","Clothes & Shoes","US","        1303","Eclipse Inc","          30","15-30 years old","Medium Activity","Orion Club Gold","        65.8"
"  1242502670","          31","121067","Retail","US","F","Cynthia Mart\u00ednez","Orion Club Gold members medium activity","       23538","       23538","        6063","         3.5","          16","           2","230100500056","Knife","Outdoor Gear","Outdoors","Outdoors","US","        4718","KN Outdoor Trading I","          49","46-60 years old","Medium Activity","Orion Club Gold","           9"
"  1242515373","       17023","99999999","Internet","CA","F","Susan Krasowski","Orion Club Gold members high activity","       23540","       23545","        6034","       20.25","         168","           4","240200100057","Carolina II","Golf","Golf","Sports","US","        3808","Carolina Sports","          50","46-60 years old","High Activity","Orion Club Gold","          87"
"  1242534503","       70165","99999999","Internet","CA","F","Portia Reynoso","Orion Club members low activity","       23542","       23549","        7712","       89.55","         702","           4","240200100118","Hi-fly Intrepid Stan","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          45","31-45 years old","Low Activity","Orion Club","       343.8"
"  1242557584","          89","99999999","Catalog","US","F","Wynella Lewis","Orion  Club members high activity","       23544","       23548","       -3017","          28","       134.6","           2","240500200083","Force Technical Jack","Running Clothes","Running - Jogging","Sports","BE","        5922","Force Sports","          74","61-75 years old","High Activity","Orion Club","        78.6"
"  1242559569","         171","120130","Retail","AU","M","Robert Bowerman","Orion  Club members high activity","       23545","       23545","       11375","       44.25","       73.99","           1","220100700023","Armadillo Road Dmx M","Orion","Clothes","Clothes & Shoes","CA","       16733","Fuller Trading Co.","          35","31-45 years old","High Activity","Orion Club","       29.74"
"  1242578860","       70100","99999999","Catalog","CA","F","Wilma Yeargan","Orion  Club members medium activity","       23547","       23551","       15149","       247.7","      1937.2","           4","240200100173","Proplay Executive Bi","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          25","15-30 years old","Medium Activity","Orion Club","       946.4"
"  1242610991","          12","121037","Retail","US","M","David Black","Orion  Club members medium activity","       23550","       23550","        9598","        11.1","        48.4","           2","220101400047","Swimming Trunks Stru","Tracker Clothes","Clothes","Clothes & Shoes","US","        2963","3Top Sports","          40","31-45 years old","Medium Activity","Orion Club","        26.2"
"  1242647539","          45","121109","Retail","US","F","Dianne Patchin","Orion Club Gold members low activity","       23554","       23554","       13275","       11.35","          56","           2","240700200009","Bat - Home Run M","Baseball","Team Sports","Sports","US","       15218","Miller Trading Inc","          30","15-30 years old","Low Activity","Orion Club Gold","        33.3"
"  1242657273","          90","121037","Retail","US","F","Kyndal Hooks","Orion Club Gold members high activity","       23555","       23555","        7883","         5.7","        33.6","           3","220100100410","Toto Tube Socks","Eclipse Clothing","Clothes","Clothes & Shoes","US","        1303","Eclipse Inc","          44","31-45 years old","High Activity","Orion Club Gold","        16.5"
"  1242691897","          90","99999999","Catalog","US","F","Kyndal Hooks","Orion Club Gold members high activity","       23559","       23561","        7883","       24.05","       110.2","           2","240500100062","Ypsilon Men's Sweats","Jogging","Running - Jogging","Sports","FR","       14624","Ypsilon S.A.","          44","31-45 years old","High Activity","Orion Club Gold","        62.1"
"  1242736731","          10","121107","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23564","       23564","       15266","        10.3","        80.7","           3","240700200010","Bat - Home Run S","Baseball","Team Sports","Sports","US","       15218","Miller Trading Inc","          24","15-30 years old","High Activity","Orion Club","        49.8"
"  1242773202","          24","99999999","Internet","US","F","Robyn Klem","Internet/Catalog Customers","       23568","       23571","        5997","        15.6","        70.2","           2","240600100185","Pew Swimming Trunks","Bathing Suits","Swim Sports","Sports","ES","        4742","L\u00fcna sastreria","          50","46-60 years old","Not Available","Internet/Catalog Customers","          39"
"  1242782701","          27","99999999","Internet","US","F","Cynthia Mccluney","Internet/Catalog Customers","       23569","       23574","        9601","       56.05","       403.5","           3","240500200081","Force Micro Men's Su","Running Clothes","Running - Jogging","Sports","BE","        5922","Force Sports","          40","31-45 years old","Not Available","Internet/Catalog Customers","      235.35"
"  1242827683","          10","121105","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23574","       23574","       15266","        7.25","       21.99","           1","240700300002","Basket Ball Pro","Basket Ball","Team Sports","Sports","US","       10225","HighPoint Trading","          24","15-30 years old","High Activity","Orion Club","       14.74"
"  1242836878","          10","121027","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23575","       23575","       15266","        13.5","        60.6","           2","210201000067","Logo Coord.Children'","Tracker Kid's Clothe","Children Sports","Children","US","        2963","3Top Sports","          24","15-30 years old","High Activity","Orion Club","        33.6"
"  1242838815","          41","120195","Retail","AU","M","Wendell Summersby","Orion  Club members medium activity","       23576","       23576","        8006","        17.8","        39.4","           1","210200500007","Bozeman Rain & Storm","Lucky Guy, Kids","Children Sports","Children","US","         772","AllSeasons Outdoor C","          44","31-45 years old","Medium Activity","Orion Club","        21.6"
"  1242848557","        2806","99999999","Catalog","ZA","F","Raedene Van Den Berg","Orion  Club members medium activity","       23576","       23580","       16695","         7.7","        54.3","           3","240100100312","Hot Mini Backboard B","Assorted Sports arti","Assorted Sports Arti","Sports","NL","        2995","Van Dammeren Interna","          20","15-30 years old","Medium Activity","Orion Club","        31.2"
"  1242923327","       70165","99999999","Internet","CA","F","Portia Reynoso","Orion Club members low activity","       23585","       23586","        7712","        3.65","        16.6","           2","240200100081","Extreme Distance 90","Golf","Golf","Sports","US","        3808","Carolina Sports","          45","31-45 years old","Low Activity","Orion Club","         9.3"
"  1242938120","         171","120124","Retail","AU","M","Robert Bowerman","Orion  Club members high activity","       23587","       23587","       11375","        14.8","        35.2","           1","240100200004","Aim4it 80% Tungsten","Darts","Assorted Sports Arti","Sports","GB","        4514","Royal Darts Ltd","          35","31-45 years old","High Activity","Orion Club","        20.4"
"  1242977743","          65","99999999","Catalog","DE","F","Ines Deisser","Orion Club members low activity","       23591","       23595","        9697","       75.95","       351.4","           2","240400200012","Sledgehammer 120 Ph","Racket Sports","Racket Sports","Sports","GB","       17832","GrandSlam Sporting G","          40","31-45 years old","Low Activity","Orion Club","       199.5"
"  1243012144","        2806","99999999","Catalog","ZA","F","Raedene Van Den Berg","Orion  Club members medium activity","       23594","       23598","       16695","        5.45","        25.8","           2","240100100615","Goodtime Toilet Bag","Assorted Sports arti","Assorted Sports Arti","Sports","SP","        4742","L\u00fcna sastreria","          20","15-30 years old","Medium Activity","Orion Club","        14.9"
"  1243026971","          10","120733","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23596","       23596","       15266","        58.6","       252.2","           2","230100500082","Lucky Tech Intergal","Outdoor Gear","Outdoors","Outdoors","US","         772","AllSeasons Outdoor C","          24","15-30 years old","High Activity","Orion Club","         135"
"  1243039354","          41","120143","Retail","AU","M","Wendell Summersby","Orion  Club members medium activity","       23598","       23598","        8006","        7.75","        17.6","           1","230100600003","Sheet Sleeping Bag,","Sleepingbags","Outdoors","Outdoors","GB","       16422","Outback Outfitters L","          44","31-45 years old","Medium Activity","Orion Club","        9.85"
"  1243049938","          53","99999999","Internet","AU","F","Dericka Pockran","Orion  Club members high activity","       23599","       23602","        4188","        38.3","       180.4","           2","220100300001","Fleece Jacket Compas","Knitwear","Clothes","Clothes & Shoes","US","         772","AllSeasons Outdoor C","          55","46-60 years old","High Activity","Orion Club","       103.8"
"  1243110343","          10","121032","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23605","       23605","       15266","        28.9","         134","           2","210200600067","Children's Knit Swea","N.D. Gear, Kids","Children Sports","Children","ES","        4742","L\u00fcna sastreria","          24","15-30 years old","High Activity","Orion Club","        76.2"
"  1243127549","         171","120159","Retail","AU","M","Robert Bowerman","Orion  Club members high activity","       23608","       23608","       11375","         7.7","        19.1","           1","240400300035","Smasher Shorts","Tennis","Racket Sports","Sports","GB","        1280","British Sports Ltd","          35","31-45 years old","High Activity","Orion Club","        11.4"
"  1243152030","          45","120734","Retail","US","F","Dianne Patchin","Orion Club Gold members low activity","       23610","       23611","       13275","       16.85","        40.2","           1","230100400010","Breaker Frozen Husky","Knitted Accessories","Outdoors","Outdoors","DK","        4793","Norsok A/S","          30","15-30 years old","Low Activity","Orion Club Gold","       23.35"
"  1243152039","          90","121089","Retail","US","F","Kyndal Hooks","Orion Club Gold members high activity","       23610","       23610","        7883","        11.4","        47.6","           2","240500200003","Men's Singlet","Running Clothes","Running - Jogging","Sports","BE","        5922","Force Sports","          44","31-45 years old","High Activity","Orion Club Gold","        24.8"
"  1243165497","       70201","99999999","Internet","CA","F","Angel Borwick","Orion Club Gold members low activity","       23612","       23617","        9849","        51.9","       201.2","           2","240200100052","Bretagne Stabilities","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          39","31-45 years old","Low Activity","Orion Club Gold","        97.4"
"  1243198099","          10","121061","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       23615","       23615","       15266","       30.25","       199.2","           3","220200200018","Lulu Men's Street Sh","Shoes","Shoes","Clothes & Shoes","SE","         109","Petterson AB","          24","15-30 years old","High Activity","Orion Club","      108.45"
"  1243227745","         171","120141","Retail","AU","M","Robert Bowerman","Orion  Club members high activity","       23619","       23629","       11375","        1.35","         6.4","           2","230100500004","Backpack Flag, 6,5x9","Outdoor Gear","Outdoors","Outdoors","GB","         316","Prime Sports Ltd","          35","31-45 years old","High Activity","Orion Club","         3.7"
"  1243269405","         928","99999999","Catalog","TR","M","Bulent Urfalioglu","Orion Club members low activity","       23623","       23627","        9719","        41.4","        86.3","           1","230100600030","Outback Sleeping Bag","Sleepingbags","Outdoors","Outdoors","DK","         755","Top Sports","          39","31-45 years old","Low Activity","Orion Club","        44.9"
"  1243279343","          27","99999999","Internet","US","F","Cynthia Mccluney","Internet/Catalog Customers","       23624","       23629","        9601","       16.45","        78.4","           2","240500200082","Force Short Sprinter","Running Clothes","Running - Jogging","Sports","BE","        5922","Force Sports","          40","31-45 years old","Not Available","Internet/Catalog Customers","        45.5"
"  1243290080","          31","121057","Retail","US","F","Cynthia Mart\u00ednez","Orion Club Gold members medium activity","       23625","       23625","        6063","       25.25","        50.3","           1","220200100137","Big Guy Men's Multic","Eclipse Shoes","Shoes","Clothes & Shoes","US","        1303","Eclipse Inc","          49","46-60 years old","Medium Activity","Orion Club Gold","       25.05"
"  1243290089","          45","121065","Retail","US","F","Dianne Patchin","Orion Club Gold members low activity","       23625","       23625","       13275","        39.2","        78.2","           1","230100600015","Expedition Zero,Medi","Sleepingbags","Outdoors","Outdoors","DK","         755","Top Sports","          30","15-30 years old","Low Activity","Orion Club Gold","          39"
"  1243315613","           5","121026","Retail","US","F","Sandrina Stephano","Orion Club Gold members medium activity","       23628","       23628","       13339","       22.25","        52.5","           1","210200500016","Teen Profleece w/Zip","Lucky Guy, Kids","Children Sports","Children","US","         772","AllSeasons Outdoor C","          30","15-30 years old","Medium Activity","Orion Club Gold","       30.25"
"  1243398628","          12","121051","Retail","US","M","David Black","Orion  Club members medium activity","       23637","       23637","        9598","       44.95","        87.2","           1","240200100053","Bretagne Stabilities","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          40","31-45 years old","Medium Activity","Orion Club","       42.25"
"  1243417726","          69","121029","Retail","US","F","Patricia Bertolozzi","Orion Club members low activity","       23639","       23639","       13282","         9.2","        23.5","           1","210200700016","Strap Pants BBO","Olssons, Kids","Children Sports","Children","ES","         798","Sportico","          30","15-30 years old","Low Activity","Orion Club","        14.3"
"  1243462945","          24","99999999","Internet","US","F","Robyn Klem","Internet/Catalog Customers","       23644","       23647","        5997","        19.7","        46.1","           1","240600100102","Sunfit Luffa Bikini","Bathing Suits","Swim Sports","Sports","US","        6153","Nautlius SportsWear","          50","46-60 years old","Not Available","Internet/Catalog Customers","        26.4"
"  1243465031","          41","120195","Retail","AU","M","Wendell Summersby","Orion  Club members medium activity","       23645","       23645","        8006","        28.9","         134","           2","210200600067","Children's Knit Swea","N.D. Gear, Kids","Children Sports","Children","ES","        4742","L\u00fcna sastreria","          44","31-45 years old","Medium Activity","Orion Club","        76.2"
"  1243485097","          11","99999999","Internet","DE","F","Elke Wallstab","Orion  Club members high activity","       23647","       23651","       11550","       19.65","        78.2","           2","220200100002","Cnv Plus Men's Off C","Eclipse Shoes","Shoes","Clothes & Shoes","US","        1303","Eclipse Inc","          34","31-45 years old","High Activity","Orion Club","        38.9"
"  1243515588","          89","121024","Retail","US","F","Wynella Lewis","Orion  Club members high activity","       23650","       23650","       -3017","      125.85","       251.8","           1","240100400098","Rollerskate  Roller","Skates","Assorted Sports Arti","Sports","PT","        1684","Magnifico Sports","          74","61-75 years old","High Activity","Orion Club","      125.95"
