Employee_ID,Employee_Country,Employee_Name,Employee_Gender,Job,Manager_Hierarchy,employee_birthdate,employee_hire_date,employee_term_date,salary
120757,US,Paul Knopfmacher,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts""},{""level"":3,""id"":""Finance""},{""level"":4,""id"":""Head Cashier""},{""level"":5,""id"":""Accountant III""}]","[{""level"":1,""id"":""120751""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",18MAR1961,01JAN1991,30JUN2021,"$46,254 "
120758,US,Sal Voltz,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts""},{""level"":3,""id"":""Finance""},{""level"":4,""id"":""Head Cashier""},{""level"":5,""id"":""Accountant II""}]","[{""level"":1,""id"":""120751""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",22OCT1981,01OCT2009,.,"$40,848 "
120759,US,Nishan Apr,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts""},{""level"":3,""id"":""Operations Accounting""},{""level"":4,""id"":""Operations Accounting""},{""level"":5,""id"":""Accountant II""}]","[{""level"":1,""id"":""120746""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",04NOV1981,01JAN2000,.,"$43,476 "
120760,US,Pamela Miller,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts""},{""level"":3,""id"":""Operations Accounting""},{""level"":4,""id"":""Operations Accounting""},{""level"":5,""id"":""Financial Controller III""}]","[{""level"":1,""id"":""120746""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",06JAN1986,01MAY2010,.,"$64,170 "
120761,US,Tameaka Akinfolarin,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts""},{""level"":3,""id"":""Operations Accounting""},{""level"":4,""id"":""Operations Accounting""},{""level"":5,""id"":""Accountant I""}]","[{""level"":1,""id"":""120746""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",28DEC2003,01JUL2023,.,"$37,152 "
120762,US,Marvin Leone,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts""},{""level"":3,""id"":""Operations Accounting""},{""level"":4,""id"":""Operations Accounting""},{""level"":5,""id"":""Accountant I""}]","[{""level"":1,""id"":""120746""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",02NOV1996,01MAR2023,.,"$36,750 "
120763,US,Ramond Capps,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts Management""},{""level"":3,""id"":""Auditing & Salary""},{""level"":4,""id"":""Auditing & Wages""},{""level"":5,""id"":""Auditor II""}]","[{""level"":1,""id"":""120766""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",26OCT1961,01JAN1991,.,"$54,120 "
120764,US,Steven Worton,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts Management""},{""level"":3,""id"":""Auditing & Salary""},{""level"":4,""id"":""Auditing & Wages""},{""level"":5,""id"":""Auditor I""}]","[{""level"":1,""id"":""120766""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",22DEC1991,01DEC2019,.,"$48,540 "
120765,US,Nikeisha Kokoszka,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts Management""},{""level"":3,""id"":""Auditing & Salary""},{""level"":4,""id"":""Auditing & Wages""},{""level"":5,""id"":""Financial Controller III""}]","[{""level"":1,""id"":""120766""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",17DEC1971,01JAN1991,.,"$62,340 "
120766,US,Janelle Kempster,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts Management""},{""level"":3,""id"":""Auditing & Salary""},{""level"":4,""id"":""Auditing & Wages""},{""level"":5,""id"":""Auditing Manager""}]","[{""level"":1,""id"":""120262""},{""level"":2,""id"":""120259""}]",05NOV1991,01MAR2018,.,"$64,080 "
120767,US,Legette Terricciano,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts Management""},{""level"":3,""id"":""Auditing & Salary""},{""level"":4,""id"":""Auditing & Wages""},{""level"":5,""id"":""Accountant I""}]","[{""level"":1,""id"":""120766""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",09MAY1981,01APR2004,.,"$39,558 "
120768,US,Roland Rayburn,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts Management""},{""level"":3,""id"":""Auditing & Salary""},{""level"":4,""id"":""External Auditing""},{""level"":5,""id"":""Accountant II""}]","[{""level"":1,""id"":""120766""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",22JUL1971,01OCT1998,30NOV2020,"$53,946 "
120769,US,Abelino Lightbourne,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts Management""},{""level"":3,""id"":""Auditing & Salary""},{""level"":4,""id"":""External Auditing""},{""level"":5,""id"":""Auditor II""}]","[{""level"":1,""id"":""120766""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",24MAY1991,01APR2013,.,"$57,588 "
120770,US,Julia Pascoe,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts Management""},{""level"":3,""id"":""Auditing & Salary""},{""level"":4,""id"":""Internal Auditing""},{""level"":5,""id"":""Auditor I""}]","[{""level"":1,""id"":""120766""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",24APR1981,01APR2004,30APR2020,"$52,716 "
120771,US,Wei  Xing Moore,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Accounts Management""},{""level"":3,""id"":""Auditing & Salary""},{""level"":4,""id"":""Internal Auditing""},{""level"":5,""id"":""Accountant II""}]","[{""level"":1,""id"":""120766""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",04AUG1971,01DEC1993,.,"$43,722 "
120772,US,Erich Overdorff,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Group HR""},{""level"":4,""id"":""Group HR""},{""level"":5,""id"":""HR Generalist I""}]","[{""level"":1,""id"":""120780""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",08APR2005,01AUG2023,.,"$32,838 "
120773,US,Entrisse Horne,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Group HR""},{""level"":4,""id"":""Group HR""},{""level"":5,""id"":""HR Generalist II""}]","[{""level"":1,""id"":""120780""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",22FEB1976,01APR1998,.,"$32,844 "
120774,US,Sue El-Amin,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Group HR""},{""level"":4,""id"":""Group HR""},{""level"":5,""id"":""HR Specialist II""}]","[{""level"":1,""id"":""120780""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",17SEP1995,01MAR2019,31OCT2022,"$54,186 "
120775,US,Tanya Thompson,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Group HR""},{""level"":4,""id"":""Group HR""},{""level"":5,""id"":""HR Analyst II""}]","[{""level"":1,""id"":""120780""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",11FEB1986,01NOV2013,.,"$49,896 "
120776,US,Ratna Silverthorne,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Group HR""},{""level"":4,""id"":""Retirement Club""},{""level"":5,""id"":""HR Generalist III""}]","[{""level"":1,""id"":""120780""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",21SEP1996,01APR2018,.,"$39,096 "
120777,US,Kary Sacher,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Group HR""},{""level"":4,""id"":""Retirement Club""},{""level"":5,""id"":""HR Specialist I""}]","[{""level"":1,""id"":""120780""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",26MAR1986,01MAY2011,.,"$49,146 "
120778,US,Angela Gardner,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Group HR""},{""level"":4,""id"":""Retirement Club""},{""level"":5,""id"":""HR Specialist I""}]","[{""level"":1,""id"":""120780""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",08DEC1971,01FEB2001,.,"$52,380 "
120779,US,Jennifer Eggleston,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Group HR""},{""level"":4,""id"":""Staff Administration""},{""level"":5,""id"":""HR Analyst II""}]","[{""level"":1,""id"":""120780""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",04OCT1993,01MAR2014,.,"$52,428 "
120780,US,Kimberly Walcott,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Group HR""},{""level"":4,""id"":""Staff Administration""},{""level"":5,""id"":""HR Manager""}]","[{""level"":1,""id"":""120262""},{""level"":2,""id"":""120259""}]",01SEP1986,01OCT2008,.,"$75,594 "
120781,US,Sarah Sitnik,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Recruitment & Training""},{""level"":4,""id"":""Group Recruitment""},{""level"":5,""id"":""Recruiter I""}]","[{""level"":1,""id"":""120782""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",23JAN2005,01DEC2021,31DEC2022,"$39,144 "
120782,US,Rilma Sines,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Recruitment & Training""},{""level"":4,""id"":""Group Recruitment""},{""level"":5,""id"":""Recruitment Manager""}]","[{""level"":1,""id"":""120262""},{""level"":2,""id"":""120259""}]",29NOV1991,01JUN2016,.,"$76,698 "
120783,US,Davis Karp,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Recruitment & Training""},{""level"":4,""id"":""Group Recruitment""},{""level"":5,""id"":""Recruiter III""}]","[{""level"":1,""id"":""120782""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",20DEC1991,01JAN2013,.,"$51,570 "
120784,US,Jennifer Pinol,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Recruitment & Training""},{""level"":4,""id"":""Group Recruitment""},{""level"":5,""id"":""Recruiter II""}]","[{""level"":1,""id"":""120782""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",24APR1996,01SEP2021,.,"$42,858 "
120785,US,Damesha Donnell,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Recruitment & Training""},{""level"":4,""id"":""Recruitment & Training""},{""level"":5,""id"":""Training Manager""}]","[{""level"":1,""id"":""120780""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",21JAN1986,01JUN2010,.,"$58,002 "
120786,US,Chris-Anne Delafuente,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Recruitment & Training""},{""level"":4,""id"":""Recruitment & Training""},{""level"":5,""id"":""Trainer I""}]","[{""level"":1,""id"":""120785""},{""level"":2,""id"":""120780""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",18MAR1961,01JAN1991,.,"$39,180 "
120787,US,Carl Peachey,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Recruitment & Training""},{""level"":4,""id"":""Recruitment & Training""},{""level"":5,""id"":""Trainer II""}]","[{""level"":1,""id"":""120785""},{""level"":2,""id"":""120780""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",22AUG1986,01JAN2013,.,"$40,800 "
120788,US,Smitty Lisowe,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Recruitment & Training""},{""level"":4,""id"":""Recruitment & Training""},{""level"":5,""id"":""Trainer I""}]","[{""level"":1,""id"":""120785""},{""level"":2,""id"":""120780""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",13JUN1986,01DEC2011,.,"$40,236 "
120789,US,Julius Denhollem,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Group HR Management""},{""level"":3,""id"":""Recruitment & Training""},{""level"":4,""id"":""Recruitment & Training""},{""level"":5,""id"":""Trainer III""}]","[{""level"":1,""id"":""120785""},{""level"":2,""id"":""120780""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",14JUL1981,01DEC1999,31MAY2020,"$47,196 "
120790,US,Tara O'Toole,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Applications""},{""level"":4,""id"":""Applications""},{""level"":5,""id"":""ETL Specialist II""}]","[{""level"":1,""id"":""120791""},{""level"":2,""id"":""120798""},{""level"":3,""id"":""120800""},{""level"":4,""id"":""120262""},{""level"":5,""id"":""120259""}]",07DEC1991,01MAY2012,.,"$64,488 "
120791,US,Richard Chiseloff,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Applications""},{""level"":4,""id"":""Applications""},{""level"":5,""id"":""Systems Architect IV""}]","[{""level"":1,""id"":""120798""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",26JUL1981,01OCT2003,.,"$73,338 "
120792,US,Omeba Horne,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Applications""},{""level"":4,""id"":""Applications""},{""level"":5,""id"":""Systems Architect II""}]","[{""level"":1,""id"":""120791""},{""level"":2,""id"":""120798""},{""level"":3,""id"":""120800""},{""level"":4,""id"":""120262""},{""level"":5,""id"":""120259""}]",19MAR1993,01AUG2014,.,"$65,712 "
120793,US,William Mamo,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Applications""},{""level"":4,""id"":""Applications""},{""level"":5,""id"":""ETL Specialist I""}]","[{""level"":1,""id"":""120791""},{""level"":2,""id"":""120798""},{""level"":3,""id"":""120800""},{""level"":4,""id"":""120262""},{""level"":5,""id"":""120259""}]",08AUG1986,01JUN2013,.,"$56,586 "
120794,US,Samantha Cross,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Applications""},{""level"":4,""id"":""Management Applications""},{""level"":5,""id"":""Applications Developer IV""}]","[{""level"":1,""id"":""120800""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",31DEC1995,01JUL2020,.,"$61,518 "
120795,US,David Deacon,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Applications""},{""level"":4,""id"":""Management Applications""},{""level"":5,""id"":""Applications Developer II""}]","[{""level"":1,""id"":""120794""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",16JAN1986,01AUG2005,31JAN2020,"$58,926 "
120796,US,Philip Kellis,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Applications""},{""level"":4,""id"":""Management Applications""},{""level"":5,""id"":""Applications Developer II""}]","[{""level"":1,""id"":""120794""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",12MAY1971,01MAR2000,.,"$56,436 "
120797,US,Sherrie Jones,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Applications""},{""level"":4,""id"":""Management Applications""},{""level"":5,""id"":""Applications Developer I""}]","[{""level"":1,""id"":""120794""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",17NOV1971,01DEC1994,.,"$52,062 "
120798,US,Elizabeth Ardskin,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""IS Management""},{""level"":4,""id"":""IS Management""},{""level"":5,""id"":""Senior Project Manager""}]","[{""level"":1,""id"":""120800""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",23JUN1976,01JAN2004,.,"$96,906 "
120799,US,Jeffery Stefandonovan,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""IS Management""},{""level"":4,""id"":""IS Management""},{""level"":5,""id"":""Office Assistant III""}]","[{""level"":1,""id"":""120800""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",23MAR1996,01NOV2015,.,"$34,884 "
120800,US,Fred Benyami,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""IS Management""},{""level"":4,""id"":""IS Management""},{""level"":5,""id"":""IS Director""}]","[{""level"":1,""id"":""120262""},{""level"":2,""id"":""120259""}]",20DEC1991,01JUN2014,31JAN2020,"$96,252 "
120801,US,Kathryn Kennedy,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""IS Operations""},{""level"":4,""id"":""Applications""},{""level"":5,""id"":""Applications Developer I""}]","[{""level"":1,""id"":""120798""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",06MAR1991,01JUL2016,.,"$48,048 "
120802,US,U'Vonda Parker,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""IS Operations""},{""level"":4,""id"":""Applications""},{""level"":5,""id"":""Applications Developer IV""}]","[{""level"":1,""id"":""120798""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",11MAY1966,01JAN1995,30JUN2021,"$78,150 "
120803,US,Victor Droste,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""IS Operations""},{""level"":4,""id"":""Applications""},{""level"":5,""id"":""Applications Developer I""}]","[{""level"":1,""id"":""120798""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",06JUN1971,01JAN1995,.,"$52,356 "
120804,US,Ahmed Zied,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""IS Operations""},{""level"":4,""id"":""IS operations""},{""level"":5,""id"":""IS Administrator III""}]","[{""level"":1,""id"":""120798""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",11FEB1961,01JAN1991,.,"$66,480 "
120805,US,Robert Walker,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""IS Operations""},{""level"":4,""id"":""IS operations""},{""level"":5,""id"":""BI Administrator IV""}]","[{""level"":1,""id"":""120798""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",27JUN1995,01APR2017,.,"$70,236 "
120806,US,Lorna Ousley,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""IS Operations""},{""level"":4,""id"":""IS operations""},{""level"":5,""id"":""IS Administrator II""}]","[{""level"":1,""id"":""120798""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",25FEB1991,01FEB2009,.,"$56,742 "
120807,US,Gerlinde Peppers,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""IS Operations""},{""level"":4,""id"":""IS operations""},{""level"":5,""id"":""IS Administrator I""}]","[{""level"":1,""id"":""120798""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",14DEC1976,01JAN1999,31AUG2021,"$51,990 "
120808,US,Marcel Dupree,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Planning & Design""},{""level"":4,""id"":""Planning""},{""level"":5,""id"":""BI Specialist II""}]","[{""level"":1,""id"":""120798""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",01JUN1981,01JUN2001,.,"$53,310 "
120809,US,Chiorene Marion,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Planning & Design""},{""level"":4,""id"":""Planning""},{""level"":5,""id"":""BI Architect II""}]","[{""level"":1,""id"":""120798""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",14JAN1961,01JAN1991,.,"$56,586 "
120810,US,Loyal Esguerra,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Planning & Design""},{""level"":4,""id"":""Planning""},{""level"":5,""id"":""IS Architect III""}]","[{""level"":1,""id"":""120798""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",04OCT1971,01MAR1997,.,"$70,050 "
120811,US,Dale Bergeron-Jeter,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Till Systems""},{""level"":4,""id"":""Till Systems""},{""level"":5,""id"":""Applications Developer I""}]","[{""level"":1,""id"":""120814""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",26SEP1986,01JUL2010,.,"$52,782 "
120812,US,Fauver Arruza,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Till Systems""},{""level"":4,""id"":""Till Systems""},{""level"":5,""id"":""Applications Developer II""}]","[{""level"":1,""id"":""120814""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",19FEB1991,01AUG2018,.,"$54,972 "
120813,US,John Heinsler,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Till Systems""},{""level"":4,""id"":""Till Systems""},{""level"":5,""id"":""Applications Developer IV""}]","[{""level"":1,""id"":""120814""},{""level"":2,""id"":""120800""},{""level"":3,""id"":""120262""},{""level"":4,""id"":""120259""}]",14SEP1986,01JAN2010,31DEC2020,"$61,038 "
120814,US,Victor Scroggin,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""IS""},{""level"":3,""id"":""Till Systems""},{""level"":4,""id"":""Till Systems""},{""level"":5,""id"":""Project Manager""}]","[{""level"":1,""id"":""120800""},{""level"":2,""id"":""120262""},{""level"":3,""id"":""120259""}]",03JUN1976,01SEP1996,.,"$70,968 "
120815,US,Craig Honore,M,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Marketing""},{""level"":3,""id"":""Orion Club Member Service""},{""level"":4,""id"":""Orion Club Member Service""},{""level"":5,""id"":""Service Administrator III""}","[{""level"":1,""id"":""120719""},{""level"":2,""id"":""120260""},{""level"":3,""id"":""120259""}]",27DEC2005,01APR2023,.,"$37,908 "
120816,US,Tessia Hart,F,"[{""level"":1,""id"":""Shared Functions""},{""level"":2,""id"":""Marketing""},{""level"":3,""id"":""Orion Club Member Service""},{""level"":4,""id"":""Orion Club Member Service""},{""level"":5,""id"":""Service Administrator I""}]","[{""level"":1,""id"":""120719""},{""level"":2,""id"":""120260""},{""level"":3,""id"":""120259""}]",03MAY1986,01AUG2010,.,"$36,582 "
120992,US,Lisa Kicak,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Administration""},{""level"":4,""id"":""Administration""},{""level"":5,""id"":""Office Assistant I""}]","[{""level"":1,""id"":""120996""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",17FEB1996,01AUG2017,.,"$32,328 "
120993,US,Lorraine Boatright,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Administration""},{""level"":4,""id"":""Administration""},{""level"":5,""id"":""Office Assistant I""}]","[{""level"":1,""id"":""120996""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",18DEC1986,01MAR2014,.,"$31,512 "
120994,US,Danelle Sergeant,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Administration""},{""level"":4,""id"":""Administration""},{""level"":5,""id"":""Office Administrator I""}]","[{""level"":1,""id"":""120996""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",16JUN1991,01NOV2011,.,"$37,974 "
120995,US,Lily-Ann Gordo,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Administration""},{""level"":4,""id"":""Administration""},{""level"":5,""id"":""Office Administrator II""}]","[{""level"":1,""id"":""120996""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",13JUN2001,01AUG2023,.,"$41,820 "
120996,US,Johannes Wade,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Administration""},{""level"":4,""id"":""Administration""},{""level"":5,""id"":""Office Assistant IV""}]","[{""level"":1,""id"":""121000""},{""level"":2,""id"":""121141""},{""level"":3,""id"":""120261""},{""level"":4,""id"":""120259""}]",21JUL1991,01SEP2019,.,"$39,294 "
120997,US,Mary Donathan,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Administration""},{""level"":4,""id"":""Shipping Charges""},{""level"":5,""id"":""Shipping Administrator I""}]","[{""level"":1,""id"":""121000""},{""level"":2,""id"":""121141""},{""level"":3,""id"":""120261""},{""level"":4,""id"":""120259""}]",21NOV1991,01SEP2013,.,"$32,904 "
120998,US,Tondelayo Benedicto,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Administration""},{""level"":4,""id"":""Shipping Charges""},{""level"":5,""id"":""Clerk I""}]","[{""level"":1,""id"":""120997""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",06DEC1996,01APR2022,.,"$31,596 "
120999,US,Sherelyn Heilmann,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Administration""},{""level"":4,""id"":""Shipping Charges""},{""level"":5,""id"":""Clerk I""}]","[{""level"":1,""id"":""120997""},{""level"":2,""id"":""121000""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",28DEC1976,01APR2001,.,"$32,658 "
121000,US,Herman Supple,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Administration""},{""level"":3,""id"":""Administration""},{""level"":4,""id"":""Shipping Charges""},{""level"":5,""id"":""Administration Manager""}]","[{""level"":1,""id"":""121141""},{""level"":2,""id"":""120261""},{""level"":3,""id"":""120259""}]",25JAN1981,01DEC2010,.,"$58,320 "
